Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,320.434998,320.434998,314.002991,314.248993,314.248993,8036550
2015-01-02,314.079010,315.838989,313.565002,315.032013,315.032013,7860650
2015-01-03,314.846008,315.149994,281.082001,281.082001,281.082001,33054400
2015-01-04,281.145996,287.230011,257.612000,264.195007,264.195007,55629100
2015-01-05,265.084015,278.341003,265.084015,274.473999,274.473999,43962800
2015-01-06,274.610992,287.553009,272.696014,286.188995,286.188995,23245700
2015-01-07,286.076996,298.753998,283.079010,294.337006,294.337006,24866800
2015-01-08,294.135010,294.135010,282.174988,283.348999,283.348999,19982500
2015-01-09,282.382996,291.114014,280.532990,290.407990,290.407990,18718600
2015-01-10,287.303009,288.127014,273.966003,274.795990,274.795990,15264300
2015-01-11,274.608002,279.638000,265.039001,265.660004,265.660004,18200800
2015-01-12,266.145996,272.203003,265.200012,267.795990,267.795990,18880300
2015-01-13,267.394012,268.277008,219.906006,225.860992,225.860992,72843904
2015-01-14,223.893997,223.893997,171.509995,178.102997,178.102997,97638704
2015-01-15,176.897003,229.067001,176.897003,209.843994,209.843994,81773504
2015-01-16,209.070007,221.591003,199.770996,208.097000,208.097000,38421000
2015-01-17,207.834000,211.731003,194.875000,199.259995,199.259995,23469700
2015-01-18,200.050003,218.695007,194.505997,210.339005,210.339005,30085100
2015-01-19,211.470993,216.727997,207.317993,214.860992,214.860992,18658300
2015-01-20,212.906998,215.240997,205.153000,211.315002,211.315002,24051100
2015-01-21,211.378006,227.787994,211.212006,226.897003,226.897003,29924600
2015-01-22,227.322006,237.018997,226.434006,233.406006,233.406006,33544600
2015-01-23,233.516998,234.845001,225.195999,232.878998,232.878998,24621700
2015-01-24,232.699997,248.210007,230.022003,247.847000,247.847000,24782500
2015-01-25,247.352005,255.074005,243.889999,253.718002,253.718002,33582700
2015-01-26,254.078995,309.384003,254.078995,273.472992,273.472992,106794000
2015-01-27,273.166992,275.480011,250.653000,263.475006,263.475006,44399000
2015-01-28,263.351013,266.535004,227.046005,233.914993,233.914993,44352200
2015-01-29,233.348007,238.705994,220.712006,233.513000,233.513000,32213400
2015-01-30,232.772003,242.850998,225.839005,226.425003,226.425003,26605200
2015-01-31,226.440994,233.503998,216.309006,217.464005,217.464005,23348200
2015-02-01,216.867004,231.574005,212.014999,226.972000,226.972000,29128500
2015-02-02,226.490997,242.175003,222.658997,238.229004,238.229004,30612100
2015-02-03,237.453995,245.957001,224.483002,227.268005,227.268005,40783700
2015-02-04,227.511002,230.057999,221.113007,226.852997,226.852997,26594300
2015-02-05,227.664993,239.404999,214.725006,217.110992,217.110992,22516400
2015-02-06,216.923004,230.509995,216.231995,222.266006,222.266006,24435300
2015-02-07,222.632996,230.298996,222.606995,227.753998,227.753998,21604200
2015-02-08,227.692993,229.438004,221.076996,223.412003,223.412003,17145200
2015-02-09,223.389008,223.977005,217.018997,220.110001,220.110001,27791300
2015-02-10,220.281998,221.807007,215.332001,219.839005,219.839005,21115100
2015-02-11,219.731995,223.406006,218.074005,219.184998,219.184998,17201900
2015-02-12,219.207993,222.199005,217.613998,221.764008,221.764008,15206200
2015-02-13,221.968994,240.259003,221.261993,235.427002,235.427002,42744400
2015-02-14,235.528000,259.808014,235.528000,257.321014,257.321014,49732500
2015-02-15,257.506989,265.610992,227.684006,234.824997,234.824997,56552400
2015-02-16,234.824997,239.520996,229.022003,233.843002,233.843002,28153700
2015-02-17,233.421997,245.774994,232.313995,243.610001,243.610001,27363100
2015-02-18,243.779999,244.251007,232.339996,236.326004,236.326004,25200800
2015-02-19,236.410004,242.671997,235.591995,240.283005,240.283005,18270500
2015-02-20,240.251007,247.100998,239.298996,243.779007,243.779007,23876700
2015-02-21,243.751999,255.320007,243.184006,244.533997,244.533997,12284200
2015-02-22,244.544006,246.391998,233.850998,235.977005,235.977005,19527000
2015-02-23,235.994995,240.108994,232.421005,238.891998,238.891998,16400000
2015-02-24,238.998001,239.901001,236.401993,238.735001,238.735001,14200400
2015-02-25,238.889999,239.339996,235.529999,237.470001,237.470001,11496200
2015-02-26,237.337006,237.710007,234.257004,236.425995,236.425995,13619400
2015-02-27,236.436005,256.653015,236.436005,253.828003,253.828003,44013900
2015-02-28,253.520004,254.692001,249.479004,254.263000,254.263000,13949300
2015-03-01,254.283005,261.660004,245.932999,260.201996,260.201996,25213700
2015-03-02,260.356995,276.300995,258.312988,275.670013,275.670013,40465700
2015-03-03,275.045990,285.795990,268.161011,281.701996,281.701996,50461300
2015-03-04,281.989990,284.225006,268.126007,273.092010,273.092010,41383000
2015-03-05,272.739014,281.666992,264.769012,276.178009,276.178009,41302400
2015-03-06,275.600006,277.608002,270.015015,272.722992,272.722992,28918900
2015-03-07,272.294006,277.854004,270.132996,276.260986,276.260986,17825900
2015-03-08,276.433014,277.858002,272.565002,274.354004,274.354004,22067900
2015-03-09,274.812012,292.700989,273.893005,289.606995,289.606995,59178200
2015-03-10,289.862000,300.044006,289.743011,291.760010,291.760010,67770800
2015-03-11,291.524994,297.390991,290.507996,296.378998,296.378998,33963900
2015-03-12,296.127014,297.088013,292.412994,294.354004,294.354004,32585200
2015-03-13,294.118011,294.497986,285.337006,285.337006,285.337006,31421500
2015-03-14,284.441986,286.342010,280.976013,281.885010,281.885010,22612300
2015-03-15,281.424988,286.528992,280.996002,286.393005,286.393005,11970100
2015-03-16,285.684998,294.112000,285.684998,290.592987,290.592987,21516100
2015-03-17,290.595001,292.364990,284.373993,285.505005,285.505005,21497200
2015-03-18,285.066986,285.335999,249.869995,256.299011,256.299011,57008000
2015-03-19,255.880005,264.243988,248.636002,260.928009,260.928009,52732000
2015-03-20,260.955994,264.847992,259.161987,261.748993,261.748993,18456700
2015-03-21,261.644012,262.196014,255.649994,260.024994,260.024994,17130100
2015-03-22,259.916992,269.747009,259.589996,267.959991,267.959991,18438100
2015-03-23,267.894989,277.296997,261.744995,266.739990,266.739990,22811900
2015-03-24,266.576996,267.002991,244.154999,245.595001,245.595001,40073700
2015-03-25,247.472000,249.190002,236.514999,246.197006,246.197006,35866900
2015-03-26,246.276001,254.354004,244.904999,248.531998,248.531998,25730000
2015-03-27,248.565994,256.811005,245.212997,247.029007,247.029007,17274900
2015-03-28,246.975006,254.205002,246.975006,252.798004,252.798004,16040900
2015-03-29,252.740005,253.139008,240.850006,242.712997,242.712997,21699400
2015-03-30,242.878998,249.242004,239.214005,247.526001,247.526001,23009600
2015-03-31,247.453995,248.729996,242.738998,244.223999,244.223999,22672000
2015-04-01,244.223007,247.541000,241.160004,247.272003,247.272003,22877200
2015-04-02,247.089005,254.460999,245.416000,253.005005,253.005005,26272600
2015-04-03,253.074005,256.042999,251.878998,254.322006,254.322006,23146600
2015-04-04,254.291000,255.257996,251.100006,253.697006,253.697006,12493500
2015-04-05,253.761002,260.674988,251.942001,260.597992,260.597992,19649200
2015-04-06,260.721008,261.798004,254.574997,255.492004,255.492004,20034200
2015-04-07,255.274002,255.804993,252.205002,253.179993,253.179993,18467400
2015-04-08,253.063995,253.847000,244.214996,245.022003,245.022003,30086400
2015-04-09,244.751007,246.117996,239.399994,243.675995,243.675995,21643500
2015-04-10,243.694000,243.694000,232.770996,236.072006,236.072006,28882000
2015-04-11,236.016006,239.537003,234.175003,236.552002,236.552002,16365200
2015-04-12,236.535004,237.727997,233.494995,236.153000,236.153000,12387900
2015-04-13,235.949997,236.934998,221.996002,224.587006,224.587006,31181800
2015-04-14,224.759003,224.975998,216.322998,219.158997,219.158997,31719000
2015-04-15,219.072998,223.832993,218.649002,223.832993,223.832993,22562000
2015-04-16,223.917007,229.671997,223.917007,228.572998,228.572998,24805400
2015-04-17,228.574997,228.906006,221.942001,222.882004,222.882004,20429800
2015-04-18,222.852997,224.315994,220.876007,223.356003,223.356003,12939000
2015-04-19,223.455994,226.352997,222.373001,222.600006,222.600006,15021500
2015-04-20,222.612000,226.350998,221.977005,224.626007,224.626007,18364700
2015-04-21,224.619995,235.268997,224.300995,235.268997,235.268997,24978000
2015-04-22,235.602005,237.908997,233.475998,234.175995,234.175995,23847900
2015-04-23,234.052994,236.475006,233.199005,236.462006,236.462006,17036000
2015-04-24,235.970001,236.304993,229.932999,231.268005,231.268005,21448700
2015-04-25,231.235001,232.561005,226.337006,226.389999,226.389999,13957200
2015-04-26,226.410004,226.944000,214.873993,219.429993,219.429993,28943700
2015-04-27,219.429001,233.304993,218.022995,229.285995,229.285995,38574000
2015-04-28,228.968994,229.494995,223.069000,225.854996,225.854996,21469200
2015-04-29,225.591003,227.039993,223.429993,225.807999,225.807999,18936500
